iteration,before,after,diff
355,614597048,614597894,846
356,614598161,614599005,844
357,614599273,614600126,853
358,614600394,614601239,845
359,614601506,614602355,849
360,614602621,614603468,847
361,614603736,614604580,844
362,614604846,614605691,845
363,614605957,614606808,851
364,614607075,614607919,844
365,614608186,614609036,850
366,614609304,614610147,843
367,614610414,614611262,848
368,614611529,614612373,844
369,614612641,614613489,848
370,614613756,614614606,850
371,614614876,614615725,849
372,614615992,614616839,847
373,614617107,614617955,848
374,614618248,614619100,852
375,614619371,614620217,846
376,614620485,614621333,848
377,614621603,614622449,846
378,614622718,614623567,849
379,614623839,614624688,849
380,614624960,614625809,849
381,614626084,614626935,851
382,614627203,614628052,849
383,614628323,614629170,847
384,614629439,614630287,848
385,614630557,614631403,846
386,614631673,614632521,848
387,614632790,614633636,846
388,614633905,614634754,849
389,614635024,614635867,843
390,614636136,614636979,843
391,614637248,614638090,842
392,614638359,614639202,843
393,614639471,614640315,844
394,614640583,614641431,848
395,614641700,614642545,845
396,614642815,614643662,847
397,614643931,614644781,850
398,614645049,614645904,855
399,614646174,614647023,849
400,614647292,614648142,850
401,614648411,614649263,852
402,614649530,614650375,845
403,614650645,614651491,846
404,614651759,614652615,856
405,614652885,614653738,853
406,614654008,614654859,851
407,614655129,614655977,848
408,614656246,614657096,850
409,614657364,614658209,845
410,614658479,614659323,844
411,614659592,614660437,845
412,614660706,614661557,851
413,614661825,614662670,845
414,614662937,614663783,846
415,614664050,614664893,843
416,614665161,614666007,846
417,614666278,614667124,846
418,614667412,614668257,845
419,614668527,614669378,851
420,614669651,614670495,844
421,614670764,614671608,844
422,614671878,614672725,847
423,614672993,614673845,852
424,614674114,614674959,845
425,614675228,614676074,846
426,614676344,614677186,842
427,614677466,614678309,843
428,614678578,614679422,844
429,614679693,614680538,845
430,614680808,614681654,846
431,614681923,614682768,845
432,614683037,614683886,849
433,614684156,614685004,848
434,614685273,614686123,850
435,614686393,614687250,857
436,614687520,614688371,851
437,614688641,614689495,854
438,614689765,614690615,850
439,614690884,614691735,851
440,614692004,614692848,844
441,614693117,614693960,843
442,614703708,614704627,919
443,614704958,614705801,843
444,614706074,614706921,847
445,614707192,614708037,845
446,614708306,614709149,843
447,614709417,614710265,848
448,614710533,614711380,847
449,614711645,614712496,851
450,614712762,614713611,849
451,614713877,614714726,849
452,614714992,614715846,854
453,614716114,614716962,848
454,614717229,614718079,850
455,614718344,614719190,846
456,614719456,614720300,844
457,614720567,614721413,846
458,614721678,614722523,845
459,614722788,614723634,846
460,614723899,614724746,847
461,614725011,614725858,847
462,614726124,614726975,851
463,614727240,614728092,852
464,614728357,614729200,843
465,614729465,614730316,851
466,614730581,614731426,845
467,614731691,614732539,848
468,614732805,614733653,848
469,614733917,614734768,851
470,614735033,614735876,843
471,614736143,614736985,842
472,614737251,614738093,842
473,614738360,614739212,852
474,614739478,614740324,846
475,614740590,614741438,848
476,614741705,614742547,842
477,614742813,614743658,845
478,614743924,614744769,845
479,614745034,614745881,847
480,614746147,614746993,846
481,614747260,614748105,845
482,614748371,614749221,850
483,614749486,614750338,852
484,614750603,614751451,848
485,614751716,614752567,851
486,614752833,614753686,853
487,614753951,614754802,851
488,614755068,614755913,845
489,614756178,614757023,845
490,614757288,614758137,849
491,614758413,614759262,849
492,614759529,614760373,844
493,614760639,614761489,850
494,614761756,614762603,847
495,614762870,614763716,846
496,614763982,614764828,846
497,614765094,614765941,847
498,614766207,614767052,845
499,614767319,614768166,847
500,614768430,614769279,849
501,614769546,614770388,842
502,614770654,614771497,843
503,614771762,614772607,845
504,614772873,614773716,843
505,614773981,614774826,845
506,614775092,614775938,846
507,614776204,614777049,845
508,614777315,614778167,852
509,614778433,614779286,853
510,614779553,614780401,848
511,614780666,614781515,849
512,614781781,614782632,851
513,614782897,614783749,852
514,614784015,614784866,851
515,614785133,614785986,853
516,614786252,614787096,844
517,614787363,614788208,845
518,614788474,614789320,846
519,614789586,614790435,849
520,614790723,614791570,847
521,614791839,614792685,846
522,614792952,614793800,848
523,614794067,614794911,844
524,614795179,614796023,844
525,614796289,614797132,843
526,614797399,614798243,844
527,614798509,614799355,846
528,614799622,614800470,848
529,614800735,614801583,848
530,614801851,614802696,845
531,614802963,614803809,846
532,614804076,614804924,848
533,614805190,614806038,848
534,614806305,614807150,845
535,614807417,614808265,848
536,614808532,614809381,849
537,614809648,614810495,847
538,614810762,614811612,850
539,614811878,614812727,849
540,614812996,614813845,849
541,614814112,614814960,848
542,614815228,614816077,849
543,614816343,614817190,847
544,614817457,614818303,846
545,614818571,614819423,852
546,614819691,614820537,846
547,614820804,614821651,847
548,614821919,614822765,846
549,614823031,614823878,847
550,614824145,614824990,845
551,614825257,614826104,847
552,614826370,614827215,845
553,614827480,614828325,845
554,614828592,614829437,845
555,614829703,614830547,844
556,614830815,614831659,844
557,614831925,614832771,846
558,614833038,614833883,845
559,614834150,614834995,845
560,614835263,614836110,847
561,614836377,614837222,845
562,614837488,614838337,849
563,614838604,614839449,845
564,614839717,614840563,846
565,614840831,614841682,851
566,614841952,614842802,850
567,614843070,614843917,847
568,614844184,614845033,849
569,614845301,614846149,848
570,614846416,614847264,848
571,614847533,614848381,848
