219786386,222093675,2307289
676680080,677273596,593516
530604550,530993143,388593
251206821,257857516,6650695
421477897,422013716,535819
101180413,101830280,649867
687569451,688003920,434469
14963514,15665744,702230
132227985,132578998,351013
246629197,246965287,336090
359451123,359790477,339354
514371790,514717549,345759
95310127,95679485,369358
216372862,216722425,349563
563004251,563324370,320119
677757903,678092136,334233
792915870,793669439,753569
909453305,909915662,462357
134834623,135186353,351730
249890932,250243287,352355
362224349,362608644,384295
477957844,478342714,384870
588589381,588927948,338567
700079174,700380114,300940
811940225,812264581,324356
923300856,923629233,328377
444772743,445105816,333073
682156416,682490957,334541
796202625,796543009,340384
251927523,252285703,358180
485459189,485913116,453927
601331349,601735577,404228
718704969,719045767,340798
834892854,835229672,336818
949084501,949432245,347744
176894373,177294688,400315
417919337,418244719,325382
357577391,357965110,387719
588706796,589059058,352262
707701552,708062178,360626
934121696,934471648,349952
279706010,280026586,320576
395760056,396115331,355275
507999970,508325306,325336
620752976,621097151,344175
845788185,846131260,343075
306938174,307292427,354253
429493033,429857696,364663
544245477,544585956,340479
886767614,887125945,358331
471354925,471837587,482662
702668090,703044991,376901
51780538,52265381,484843
168149277,168491202,341925
285858572,286213778,355206
397784522,398102475,317953
512699501,513026400,326899
627299790,627657636,357846
742524261,742853625,329364
863293675,863612952,319277
978948428,979382893,434465
93391727,93974333,582606
207504035,207849116,345081
320507852,320966197,458345
671978958,672374709,395751
787201494,787553538,352044
901541535,901834163,292628
17132832,17550836,418004
133669080,134008282,339202
248343292,248669288,325996
641939417,642293609,354192
285775024,286118764,343740
545438583,545948691,510108
790852000,791264332,412332
290740944,291117110,376166
787085881,788058594,972713
43815545,44166776,351231
432658707,432963374,304667
636731535,637333252,601717
747963970,748315646,351676
853026940,853397185,370245
415504822,415855300,350478
87640648,87991978,351330
436775180,437116961,341781
546101428,546439483,338055
776594601,776953888,359287
896353489,896703300,349811
9477754,10089211,611457
117463712,117814252,350540
226414389,226758895,344506
333428419,333828387,399968
571031557,571384052,352495
690229958,690589542,359584
806005395,806611967,606572
918174260,918504547,330287
31260668,31604256,343588
141867449,142203497,336048
589056587,589401592,345005
846236991,846595386,358395
981727214,982031258,304044
327900646,328250509,349863
449392975,450300267,907292
563120700,563443080,322380
361147129,361557769,410640
284058163,284413189,355026
397121026,397471362,350336
507811576,508153599,342023
624569042,624914977,345935
744185821,744570211,384390
856610138,856943382,333244
80489723,80832639,342916
195962236,196318612,356376
312425337,312777095,351758
423879578,424220114,340536
535160718,535528060,367342
648000091,648358617,358526
760262962,760605865,342903
101911859,102247157,335298
340848907,341193875,344968
457130008,457470449,340441
570217817,570529551,311734
683370653,683730755,360102
796235412,796569916,334504
906944045,907273838,329793
21612284,21936091,323807
134857808,135185151,327343
247208424,247543149,334725
463975767,464313745,337978
586773279,587124114,350835
705002800,705348438,345638
817227155,817575039,347884
927824014,928167315,343301
40587337,40922332,334995
264258610,264610798,352188
388484751,388842287,357536
609084240,609418390,334150
731590367,731941568,351201
960476981,960833264,356283
75779651,76113680,334029
306844477,307182517,338040
646989152,647335767,346615
770040691,770393313,352622
883555999,883898764,342765
995494555,995832864,338309
111173194,111512133,338939
224807837,225139428,331591
338026170,338335055,308885
448785772,449217866,432094
560384290,560702874,318584
679370198,679713231,343033
793563245,793877327,314082
906839137,907158290,319153
17338153,17706068,367915
132313603,132654854,341251
481719399,482090271,370872
594681702,595015695,333993
708348553,708706820,358267
822738331,823074462,336131
935851856,936179203,327347
387132391,387490470,358079
851106440,851456428,349988
965105966,965416950,310984
81040935,81375369,334434
898641601,899048119,406518
363061570,363413350,351780
478080467,478408233,327766
589359292,589766356,407064
822183423,822500567,317144
941051894,941396500,344606
53061261,53427088,365827
167051830,167548422,496592
105706878,106029363,322485
213257683,213568105,310422
432106534,432438928,332394
895646519,896005207,358688
10016367,10366099,349732
117883371,118203079,319708
227184838,227510864,326026
350528272,350859136,330864
469747997,470102017,354020
579675772,580043537,367765
692286015,692622765,336750
255231201,255586600,355399
380758124,381100890,342766
490087516,490421630,334114
51994875,52436273,441398
165050093,165390930,340837
276897282,277247118,349836
387001995,387338425,336430
497439277,497843900,404623
614556254,614903450,347196
726299311,726628467,329156
956464814,956821353,356539
70045172,70384328,339156
188091938,188425492,333554
301334409,301700168,365759
411773753,412112305,338552
520999109,521330537,331428
633072191,633410102,337911
93867389,95219480,1352091
207881064,208222480,341416
1232086,1582472,350386
34462974,34798392,335418
281732086,282340379,608293
395429774,395753481,323707
513245028,513581116,336088
625007986,625360010,352024
743394018,743737994,343976
859513082,859933191,420109
970633888,970967711,333823
79965817,80293213,327396
192306451,192647721,341270
543906981,544230576,323595
658675522,659017881,342359
771110123,771435735,325612
881305212,881644118,338906
112717003,113024000,306997
230069089,230417924,348835
342705957,343034621,328664
453270043,453558933,288890
914388320,914910909,522589
140649839,140983222,333383
267905000,268228142,323142
841846059,842176818,330759
65097819,65446213,348394
563296888,563634616,337728
137902841,138254193,351352
260121751,260470484,348733
374042157,374377212,335055
484902639,485232047,329408
601075739,601418155,342416
717163994,717546701,382707
828862228,829194703,332475
945982899,946316988,334089
62395570,62744641,349071
182290154,182612700,322546
300972431,301325013,352582
415582104,415923131,341027
532829802,533158752,328950
648439859,648791048,351189
566358690,566708322,349632
681931904,682271331,339427
794239686,794573283,333597
905240221,905953418,713197
23630530,23946182,315652
137865248,138208190,342942
253272277,253563011,290734
369476968,369859176,382208
485019337,485347912,328575
602287073,602629390,342317
180968696,181308864,340168
298512537,298878823,366286
755417258,755752046,334788
870376544,870718398,341854
983026158,983355553,329395
94679939,95012868,332929
209252693,209544034,291341
322770034,323086769,316735
438400305,438734811,334506
550924951,551277250,352299
665157231,665660744,503513
