343622983,343669947,46964
454196494,454224077,27583
556957734,556986905,29171
661084922,661118039,33117
764776275,764805081,28806
864740339,864767180,26841
970402440,970429936,27496
70916797,70944407,27610
172434337,172461863,27526
272564863,272591690,26827
373719333,373746265,26932
476690337,476717755,27418
581386307,581414317,28010
686671270,686698544,27274
789356956,789384084,27128
892275230,892302150,26920
996044796,996071881,27085
104879155,104906649,27494
216530729,216559002,28273
320738266,320765304,27038
425248313,425275474,27161
529420743,529448051,27308
634540626,634568041,27415
743904816,743936571,31755
851559702,851586275,26573
957717605,957744850,27245
62874437,62901261,26824
169765299,169792176,26877
275201642,275228205,26563
382838438,382866218,27780
488343458,488370480,27022
593356565,593383815,27250
699811191,699838582,27391
805363257,805389964,26707
908673556,908700182,26626
18930019,18958281,28262
130665448,130693675,28227
237327663,237354730,27067
343791066,343819076,28010
449222494,449249755,27261
559160769,559188067,27298
665678411,665706078,27667
772157551,772184650,27099
877819257,877846356,27099
982965088,982991529,26441
87213376,87240279,26903
201210560,201238942,28382
307737116,307764735,27619
423429579,423480895,51316
539657578,539685088,27510
645624524,645652490,27966
755142219,755171136,28917
862769692,862797195,27503
970122833,970149542,26709
77166100,77192715,26615
185230040,185257312,27272
289897493,289923901,26408
398147280,398174609,27329
503258857,503285888,27031
607001326,607028245,26919
715369569,715397084,27515
820670919,820698325,27406
924547454,924574676,27222
35786547,35813091,26544
144237032,144264260,27228
252341790,252368559,26769
356781971,356808555,26584
462543541,462570398,26857
572435903,572463694,27791
680203154,680231152,27998
785797577,785823934,26357
890530634,890557327,26693
998890566,998918410,27844
103653922,103680998,27076
215443817,215470880,27063
322717722,322745915,28193
427280857,427307589,26732
535264127,535291095,26968
641506219,641533873,27654
751410630,751441817,31187
859675207,859703022,27815
966154079,966180937,26858
72329928,72356438,26510
179776185,179803983,27798
287557509,287584894,27385
396251564,396279693,28129
501299341,501326337,26996
604475066,604501926,26860
710090688,710117563,26875
814969474,814996685,27211
919925548,919952501,26953
32772899,32799998,27099
143164703,143193274,28571
248266330,248293555,27225
352439864,352467132,27268
457828899,457855826,26927
565312370,565343037,30667
673213460,673241880,28420
786488048,786516390,28342
893788181,893815253,27072
323712683,323841983,129300
438161221,438190952,29731
539604500,539632537,28037
640070937,640098207,27270
740753810,740780682,26872
838218171,838258859,40688
943134911,943163286,28375
44496654,44523713,27059
146054512,146082246,27734
248568405,248595211,26806
349764704,349791700,26996
469902524,469931079,28555
575640181,575667987,27806
679924697,679952475,27778
783174382,783201182,26800
884914425,884941395,26970
987117935,987144883,26948
91292962,91320133,27171
202153154,202181722,28568
306663582,306690776,27194
421030430,421074581,44151
536552626,536580467,27841
642530219,642557499,27280
751938526,751966020,27494
856326233,856353478,27245
961475346,961502349,27003
65467146,65495107,27961
172321862,172349757,27895
277438742,277466628,27886
385892785,385920306,27521
491786574,491813536,26962
599381181,599408824,27643
706755594,706783004,27410
812583942,812610950,27008
918994174,919026584,32410
32375024,32403325,28301
138440348,138468350,28002
250007790,250034555,26765
354254581,354281603,27022
458658749,458685962,27213
566249776,566277391,27615
673927814,673955435,27621
779422063,779449184,27121
885000618,885027299,26681
991762199,991789495,27296
95876972,95903778,26806
208258138,208286318,28180
315951034,315977939,26905
420044623,420071577,26954
524910129,524937045,26916
631527988,631555194,27206
738695770,738724617,28847
847385634,847412899,27265
953112049,953138876,26827
58486789,58513561,26772
165387494,165415205,27711
273225203,273252768,27565
381800430,381828013,27583
488112525,488137770,25245
592196112,592222844,26732
699022910,699049514,26604
804282816,804309924,27108
909920746,909947727,26981
22259033,22286373,27340
128066781,128093650,26869
232412101,232439268,27167
337320157,337347110,26953
443216729,443244057,27328
551617585,551645138,27553
658975226,659003323,28097
764531884,764559015,27131
870146205,870172849,26644
975206327,975233691,27364
82015399,82042343,26944
193662895,193690232,27337
301334050,301357656,23606
407869553,407896460,26907
512597189,512623976,26787
618373377,618404434,31057
727055338,727085315,29977
835152823,835180322,27499
941071912,941098696,26784
46123414,46149852,26438
153069505,153097594,28089
260072903,260100045,27142
367419880,367447260,27380
474668800,474696324,27524
581670627,581697475,26848
688924455,688952127,27672
796168735,796195333,26598
900449310,900476123,26813
11014110,11041902,27792
122042219,122071974,29755
230095258,230122950,27692
336474962,336501725,26763
442822139,442848828,26689
551630511,551657720,27209
659566399,659594041,27642
768872564,768899793,27229
873527887,873661751,133864
309349230,309394485,45255
419813856,419919168,105312
523996426,524024060,27634
623631650,623661785,30135
724781912,724809631,27719
822919015,822946149,27134
926789710,926816811,27101
28829251,28857491,28240
129647518,129674511,26993
231336595,231365167,28572
332745833,332772784,26951
434522920,434549869,26949
537034259,537061148,26889
640474788,640499453,24665
743075466,743103104,27638
844772810,844799550,26740
946542238,946569211,26973
48637328,48664137,26809
157457831,157486954,29123
265085952,265112630,26678
369103095,369130055,26960
475281329,475308921,27592
581969347,581996970,27623
692305336,692334355,29019
801047641,801076062,28421
910178441,910207044,28603
17414026,17442802,28776
125046318,125074510,28192
233739140,233767416,28276
342682597,342710310,27713
450447937,450475482,27545
556253329,556281687,28358
664509239,664537046,27807
773041802,773086151,44349
878874315,878902104,27789
990553440,990581993,28553
99940274,99967994,27720
209291194,209319319,28125
317159486,317187955,28469
436688863,436716468,27605
548181526,548210152,28626
659612494,659640861,28367
767619522,767646842,27320
874753676,874781303,27627
982867112,982894410,27298
90109067,90137127,28060
202954023,202982520,28497
309882647,309910437,27790
428175525,428218491,42966
546910595,546938420,27825
658294633,658323308,28675
771323702,771367180,43478
880555456,880583754,28298
987835270,987862942,27672
97218816,97246705,27889
206998384,207026767,28383
318360164,318391910,31746
428451966,428480861,28895
537728306,537755898,27592
645391661,645419468,27807
754667184,754694788,27604
862462206,862489376,27170
974926113,974954470,28357
84747882,84774510,26628
191285446,191312908,27462
298934059,298960834,26775
404110716,404137672,26956
510341644,510370470,28826
619399836,619429581,29745
728493371,728520819,27448
834505777,834532579,26802
939332743,939359804,27061
44019888,44046249,26361
155569869,155598128,28259
263728914,263755469,26555
370762649,370867732,105083
476784035,476811605,27570
582968009,582995119,27110
690413715,690441686,27971
799582766,799610632,27866
905309068,905336226,27158
11964954,11991813,26859
118912821,118942800,29979
226213049,226241033,27984
334229316,334257881,28565
464147940,464180491,32551
599186720,599212915,26195
732794591,732823429,28838
863598452,863623764,25312
998362108,998388725,26617
130086371,130112171,25800
259829866,259855319,25453
390193651,390219202,25551
522367589,522394152,26563
659110358,659136826,26468
789770657,789796086,25429
919418573,919444312,25739
51305527,51331494,25967
197079573,197107239,27666
327916333,327944117,27784
886815162,886841445,26283
980578913,980592887,13974
22076393,22123718,47325
63110574,63126585,16011
103543132,103556080,12948
143706903,143719899,12996
183798008,183810882,12874
222730294,222771362,41068
261808001,261816603,8602
301573221,301585572,12351
341402552,341411344,8792
381308573,381321531,12958
421346553,421358858,12305
461869996,461882424,12428
506590561,506602537,11976
550643323,550655823,12500
592975009,592987639,12630
636634247,636683498,49251
679979332,679991621,12289
722790340,722802858,12518
765501283,765513625,12342
808016377,808028804,12427
850842951,850855378,12427
894106774,894119074,12300
938474669,938483625,8956
981417387,981429622,12235
25166193,25180870,14677
70604598,70617694,13096
119612867,119626020,13153
164158671,164171113,12442
208418590,208427872,9282
253075667,253088646,12979
296576665,296588688,12023
339908679,339920905,12226
382761207,382773272,12065
426318857,426331084,12227
469779522,469791974,12452
513971585,513983823,12238
558782178,558794139,11961
603946438,603959330,12892
648436698,648449081,12383
695234449,695247127,12678
739493514,739505945,12431
784131712,784144146,12434
828499660,828512047,12387
872529123,872541591,12468
915878314,915890913,12599
959713807,959726204,12397
4155263,4167203,11940
48945055,48957240,12185
93569414,93582152,12738
137643829,137656213,12384
182156180,182168419,12239
225937373,225949921,12548
269735291,269747634,12343
316690524,316702735,12211
361619050,361632992,13942
407222371,407235213,12842
453069043,453082772,13729
497226333,497238587,12254
541887819,541900844,13025
585421304,585433972,12668
629423236,629435693,12457
673590883,673603431,12548
717759129,717771556,12427
761136904,761149207,12303
804702352,804714465,12113
848362069,848374422,12353
894874078,894924146,50068
938999186,939011476,12290
985178537,985191261,12724
31382065,31395046,12981
77335193,77347784,12591
121913727,121926357,12630
167054049,167066968,12919
211344423,211356315,11892
255628014,255640282,12268
299987421,299999891,12470
343378300,343390772,12472
387620713,387633112,12399
431741376,431753531,12155
475395069,475407165,12096
523392279,523406729,14450
568886159,568898958,12799
613849747,613862569,12822
659385524,659398407,12883
703870520,703883116,12596
747846613,747858990,12377
791745531,791757651,12120
835992975,836005467,12492
880217450,880229468,12018
924442464,924454740,12276
970424135,970437451,13316
17499765,17512216,12451
64153010,64165960,12950
110871235,110883847,12612
